Year,Tech company?,Employer provide mental health benefits?,Know options for mental health care?,Employer discussed mental health?,Employer offer mental health resources?,Anonymity if you  take advantage of mental health resources?,Easy/difficult to ask for mental health medical leave?,Comfortable discussing mental health with supervisor?,Discussed your mental health with your employer?,Employer importance placed on physical health?,Employer importance placed on mental health?,Tech industry supports employees with mental health issues?,Age,Gender,Country
2016,True,Not eligible for coverage / N/A,,No,Yes,Yes,Very easy,Yes,,,,,28,F,United States of America
2016,False,I don't know,No,No,No,I don't know,Very difficult,No,,,,,28,M,United Kingdom
2016,True,Yes,Yes,No,I don't know,I don't know,Somewhat easy,Maybe,,,,,33,F,United States of America
2016,True,I don't know,No,No,I don't know,I don't know,Very difficult,Maybe,,,,,37,M,United States of America
2016,True,I don't know,I am not sure,No,No,I don't know,Somewhat easy,Maybe,,,,,27,F,Germany
2016,True,No,No,No,No,I don't know,I don't know,Maybe,,,,,39,M,United States of America
2016,False,Yes,Yes,I don't know,Yes,Yes,Somewhat easy,Yes,,,,,34,F,United States of America
2016,True,Not eligible for coverage / N/A,,No,I don't know,I don't know,Somewhat easy,Yes,,,,,31,F,Other
2016,False,Yes,Yes,No,Yes,No,Very easy,No,,,,,39,M,United States of America
2016,True,I don't know,No,No,I don't know,I don't know,Somewhat difficult,No,,,,,46,M,United States of America
2016,True,I don't know,No,No,I don't know,I don't know,Somewhat easy,Yes,,,,,28,M,United States of America
2016,True,I don't know,I am not sure,No,I don't know,Yes,Neither easy nor difficult,No,,,,,32,M,France
2016,False,I don't know,I am not sure,Yes,No,I don't know,Somewhat easy,Yes,,,,,51,M,United States of America
2016,False,I don't know,No,No,Yes,Yes,Neither easy nor difficult,Yes,,,,,29,M,United States of America
2016,True,No,,No,No,No,Very easy,Yes,,,,,32,M,Iran
2016,False,Not eligible for coverage / N/A,,No,Yes,I don't know,Neither easy nor difficult,Maybe,,,,,52,M,Switzerland
2016,False,Yes,Yes,No,I don't know,I don't know,Somewhat difficult,Maybe,,,,,35,M,United States of America
2016,True,No,,No,No,I don't know,Neither easy nor difficult,Yes,,,,,38,M,Ireland
2016,False,I don't know,No,No,I don't know,I don't know,Somewhat difficult,Yes,,,,,27,M,United States of America
2016,True,I don't know,No,No,Yes,Yes,I don't know,Yes,,,,,40,F,United States of America
2016,False,Not eligible for coverage / N/A,,I don't know,I don't know,I don't know,Very difficult,No,,,,,32,M,South Africa
2016,False,Yes,Yes,No,No,Yes,Somewhat difficult,Maybe,,,,,28,F,Germany
2016,False,No,Yes,No,No,I don't know,Somewhat easy,No,,,,,42,M,United States of America
2016,True,No,Yes,No,No,I don't know,Somewhat easy,Maybe,,,,,31,M,United States of America
2016,True,No,,No,No,I don't know,Somewhat easy,No,,,,,35,M,Canada
2016,True,Not eligible for coverage / N/A,I am not sure,Yes,No,Yes,Very easy,Yes,,,,,35,M,Australia
2016,True,Yes,Yes,No,I don't know,Yes,Somewhat easy,Yes,,,,,24,M,United States of America
2016,True,No,No,No,No,No,I don't know,No,,,,,23,M,India
2016,True,No,,Yes,No,Yes,Very easy,Maybe,,,,,38,M,France
2016,True,I don't know,No,No,I don't know,I don't know,Very easy,Maybe,,,,,33,M,France
2016,True,I don't know,I am not sure,I don't know,I don't know,I don't know,Very easy,Yes,,,,,35,M,United Kingdom
2016,True,I don't know,,I don't know,I don't know,I don't know,I don't know,Maybe,,,,,30,F,Germany
2016,True,I don't know,No,No,I don't know,I don't know,Very easy,Maybe,,,,,28,M,United States of America
2016,True,No,I am not sure,Yes,No,I don't know,Somewhat easy,Yes,,,,,39,M,Germany
2016,True,No,Yes,No,No,No,Somewhat easy,Maybe,,,,,21,NB,United States of America
2016,True,Yes,Yes,Yes,Yes,No,Very easy,Yes,,,,,31,M,Germany
2016,True,I don't know,No,I don't know,I don't know,I don't know,Somewhat easy,No,,,,,30,M,United States of America
2016,True,Yes,I am not sure,No,No,Yes,Somewhat difficult,Maybe,,,,,25,F,United States of America
2016,True,Not eligible for coverage / N/A,I am not sure,No,I don't know,I don't know,Somewhat difficult,Maybe,,,,,26,M,United Kingdom
2016,True,Yes,I am not sure,No,No,Yes,Somewhat easy,Yes,,,,,30,M,United States of America
2016,True,No,,I don't know,No,I don't know,Somewhat easy,Yes,,,,,30,M,Italy
2016,True,I don't know,I am not sure,Yes,I don't know,Yes,Very easy,Yes,,,,,31,M,Bulgaria
2016,True,I don't know,I am not sure,No,I don't know,I don't know,I don't know,Maybe,,,,,32,M,United States of America
2016,False,No,,No,No,I don't know,Somewhat difficult,Yes,,,,,45,F,United Kingdom
2016,True,Yes,No,No,No,I don't know,Somewhat easy,No,,,,,27,M,United States of America
2016,True,Not eligible for coverage / N/A,,I don't know,I don't know,I don't know,Very easy,Maybe,,,,,28,F,United Kingdom
2016,True,Yes,No,No,Yes,I don't know,Somewhat difficult,Maybe,,,,,38,M,United States of America
2016,False,Yes,Yes,I don't know,Yes,I don't know,Somewhat easy,Yes,,,,,38,M,United States of America
2016,True,I don't know,I am not sure,I don't know,I don't know,Yes,Somewhat easy,Yes,,,,,34,M,Hungary
2016,True,I don't know,No,No,No,Yes,Very easy,Yes,,,,,23,M,France
2016,False,Yes,I am not sure,No,No,I don't know,Neither easy nor difficult,Maybe,,,,,40,F,United States of America
2016,True,I don't know,I am not sure,No,No,I don't know,Somewhat difficult,Maybe,,,,,28,M,United States of America
2016,True,I don't know,No,No,I don't know,I don't know,I don't know,Yes,,,,,33,M,United States of America
2016,False,Yes,No,Yes,Yes,Yes,Somewhat easy,Maybe,,,,,32,M,United States of America
2016,True,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,,,,,27,M,United States of America
2016,True,No,No,No,No,I don't know,I don't know,No,,,,,33,M,Israel
2016,False,I don't know,I am not sure,No,No,I don't know,Somewhat difficult,Yes,,,,,34,M,Japan
2016,False,Yes,No,I don't know,I don't know,I don't know,I don't know,No,,,,,35,M,United States of America
2016,True,Yes,I am not sure,Yes,Yes,Yes,Neither easy nor difficult,Yes,,,,,39,M,United States of America
2016,False,Yes,I am not sure,No,Yes,Yes,Very easy,Maybe,,,,,35,M,United States of America
2016,False,I don't know,No,No,I don't know,Yes,Somewhat easy,Maybe,,,,,34,M,United States of America
2016,False,Yes,I am not sure,No,No,I don't know,Very easy,Maybe,,,,,42,M,United States of America
2016,False,Yes,No,No,I don't know,I don't know,I don't know,Maybe,,,,,30,M,United States of America
2016,False,Yes,No,No,No,No,Somewhat difficult,Yes,,,,,55,M,United States of America
2016,True,No,Yes,No,No,I don't know,Somewhat easy,Maybe,,,,,46,M,United States of America
2016,False,Yes,Yes,No,No,Yes,Somewhat difficult,Yes,,,,,33,M,United States of America
2016,False,Yes,I am not sure,No,Yes,Yes,Neither easy nor difficult,Yes,,,,,30,M,United States of America
2016,True,No,,No,No,I don't know,Very easy,Yes,,,,,30,M,United Kingdom
2016,True,Yes,Yes,No,Yes,I don't know,I don't know,No,,,,,31,F,United States of America
2016,True,Yes,I am not sure,No,I don't know,Yes,Very easy,Yes,,,,,38,M,Ireland
2016,True,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Yes,,,,,30,F,United Kingdom
2016,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Yes,,,,,32,M,United States of America
2016,False,No,,No,No,I don't know,Neither easy nor difficult,No,,,,,32,M,United Kingdom
2016,True,Yes,No,No,No,I don't know,Very difficult,Maybe,,,,,47,M,United States of America
2016,True,No,,Yes,No,Yes,Very easy,Yes,,,,,39,M,United Kingdom
2016,False,I don't know,I am not sure,No,No,I don't know,Very difficult,No,,,,,35,M,United States of America
2016,True,Yes,Yes,No,No,I don't know,Very difficult,No,,,,,36,M,United States of America
2016,False,Yes,Yes,Yes,Yes,Yes,I don't know,Maybe,,,,,38,F,United States of America
2016,True,I don't know,I am not sure,Yes,No,Yes,I don't know,No,,,,,30,M,United States of America
2016,True,I don't know,I am not sure,No,No,I don't know,Somewhat easy,Yes,,,,,33,M,United States of America
2016,True,I don't know,I am not sure,I don't know,I don't know,I don't know,I don't know,No,,,,,22,M,United States of America
2016,False,I don't know,No,No,I don't know,I don't know,Neither easy nor difficult,Yes,,,,,26,M,United States of America
2016,True,Yes,Yes,I don't know,Yes,Yes,Neither easy nor difficult,Yes,,,,,34,M,United States of America
2016,True,No,,No,Yes,I don't know,I don't know,Yes,,,,,37,M,Bulgaria
2016,True,No,No,No,No,I don't know,Somewhat easy,Maybe,,,,,43,M,Switzerland
2016,True,I don't know,No,No,I don't know,I don't know,Neither easy nor difficult,Yes,,,,,30,F,United States of America
2016,True,Yes,I am not sure,Yes,Yes,I don't know,Somewhat difficult,Maybe,,,,,32,M,United States of America
2016,False,Yes,Yes,I don't know,I don't know,Yes,Neither easy nor difficult,Yes,,,,,35,M,United States of America
2016,True,Yes,No,No,No,I don't know,Neither easy nor difficult,Maybe,,,,,29,M,United States of America
2016,False,No,I am not sure,No,I don't know,I don't know,Very easy,Yes,,,,,29,M,United States of America
2016,True,Yes,No,I don't know,I don't know,I don't know,I don't know,Maybe,,,,,30,M,United States of America
2016,True,I don't know,No,No,I don't know,Yes,Somewhat difficult,No,,,,,30,M,United States of America
2016,True,Yes,I am not sure,No,I don't know,Yes,Very easy,Yes,,,,,38,M,United States of America
2016,False,Yes,No,No,No,I don't know,Somewhat easy,Yes,,,,,30,M,Brazil
2016,True,No,No,No,No,I don't know,Somewhat easy,Maybe,,,,,26,M,Netherlands
2016,True,No,,No,No,I don't know,Somewhat easy,Maybe,,,,,24,M,United States of America
2016,True,Yes,No,No,I don't know,I don't know,Somewhat difficult,No,,,,,35,M,United States of America
2016,True,Yes,I am not sure,I don't know,Yes,I don't know,Somewhat easy,Yes,,,,,38,M,Sweden
2016,True,Yes,Yes,No,I don't know,Yes,Very easy,No,,,,,36,NB,United States of America
2016,True,Yes,Yes,I don't know,I don't know,I don't know,Neither easy nor difficult,Maybe,,,,,35,M,United States of America
2016,True,I don't know,I am not sure,No,I don't know,I don't know,Somewhat easy,Yes,,,,,25,M,United States of America
2016,True,I don't know,I am not sure,No,I don't know,I don't know,Somewhat easy,Yes,,,,,32,F,Sweden
2016,True,No,I am not sure,No,No,I don't know,Neither easy nor difficult,Maybe,,,,,32,F,United States of America
2016,True,I don't know,I am not sure,No,Yes,Yes,Somewhat easy,Yes,,,,,28,M,Germany
2016,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,,,,,34,F,United Kingdom
2016,True,Yes,Yes,No,Yes,Yes,Neither easy nor difficult,Maybe,,,,,40,F,United States of America
2016,True,Yes,I am not sure,No,Yes,I don't know,Somewhat difficult,No,,,,,45,M,United States of America
2016,True,I don't know,I am not sure,I don't know,I don't know,I don't know,Very easy,Yes,,,,,31,M,Sweden
2016,False,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Maybe,,,,,30,M,United States of America
2016,False,Yes,Yes,Yes,Yes,I don't know,Neither easy nor difficult,Yes,,,,,47,F,United Kingdom
2016,True,I don't know,No,No,I don't know,I don't know,Somewhat difficult,Maybe,,,,,48,M,United Kingdom
2016,True,Not eligible for coverage / N/A,No,No,I don't know,I don't know,Very difficult,Maybe,,,,,29,M,United States of America
2016,False,Yes,Yes,Yes,Yes,I don't know,Very easy,Yes,,,,,52,M,United States of America
2016,True,Yes,Yes,No,Yes,Yes,Very easy,Yes,,,,,34,F,Sweden
2016,True,Yes,Yes,No,I don't know,I don't know,Very easy,Yes,,,,,34,M,Netherlands
2016,True,I don't know,I am not sure,I don't know,Yes,I don't know,I don't know,Maybe,,,,,27,M,United States of America
2016,True,No,No,No,No,I don't know,Neither easy nor difficult,No,,,,,30,M,Russia
2016,True,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,,,,,40,M,United Kingdom
2016,False,I don't know,I am not sure,No,No,I don't know,Very difficult,Yes,,,,,35,M,United Kingdom
2016,False,Yes,No,No,Yes,I don't know,Somewhat easy,Maybe,,,,,43,F,United Kingdom
2016,False,No,,No,No,I don't know,Somewhat difficult,Maybe,,,,,36,F,United Kingdom
2016,False,Yes,Yes,No,Yes,Yes,I don't know,Yes,,,,,32,F,United States of America
2016,True,No,,No,I don't know,I don't know,Very difficult,No,,,,,38,M,New Zealand
2016,False,Yes,I am not sure,I don't know,Yes,I don't know,Somewhat easy,Maybe,,,,,35,M,United States of America
2016,True,Not eligible for coverage / N/A,,No,No,I don't know,Neither easy nor difficult,Maybe,,,,,35,F,Australia
2016,True,Yes,I am not sure,No,I don't know,I don't know,Very difficult,Maybe,,,,,45,M,United States of America
2016,True,I don't know,I am not sure,No,I don't know,I don't know,Somewhat easy,Maybe,,,,,27,M,United States of America
2016,True,I don't know,No,No,I don't know,I don't know,Neither easy nor difficult,No,,,,,26,M,United States of America
2016,True,No,No,No,No,No,Very difficult,No,,,,,25,M,Ecuador
2016,True,No,,No,No,No,I don't know,No,,,,,41,M,South Africa
2016,False,Yes,Yes,No,Yes,I don't know,Somewhat easy,Yes,,,,,34,M,United States of America
2016,True,No,,No,No,I don't know,Very difficult,No,,,,,43,M,Sweden
2016,True,I don't know,No,No,I don't know,I don't know,Somewhat difficult,Yes,,,,,33,M,United Kingdom
2016,True,No,,No,No,I don't know,Very difficult,No,,,,,27,F,United Kingdom
2016,False,I don't know,I am not sure,No,No,I don't know,Very easy,No,,,,,38,M,Italy
2016,True,No,No,No,No,I don't know,I don't know,Maybe,,,,,42,M,Germany
2016,True,Yes,I am not sure,No,No,I don't know,I don't know,Maybe,,,,,30,M,United Kingdom
2016,True,Yes,I am not sure,Yes,Yes,Yes,Somewhat easy,Yes,,,,,43,M,Australia
2016,True,Not eligible for coverage / N/A,,No,I don't know,No,Somewhat easy,Yes,,,,,37,F,Australia
2016,True,Yes,I am not sure,No,Yes,I don't know,Somewhat difficult,Maybe,,,,,25,M,United States of America
2016,True,Not eligible for coverage / N/A,,Yes,Yes,I don't know,Somewhat difficult,No,,,,,27,M,Australia
2016,False,Yes,No,No,Yes,Yes,I don't know,No,,,,,27,M,United States of America
2016,True,No,,No,No,I don't know,I don't know,Maybe,,,,,24,M,United Kingdom
2016,True,Not eligible for coverage / N/A,,Yes,No,I don't know,Somewhat difficult,No,,,,,31,NB,Switzerland
2016,True,I don't know,I am not sure,No,No,Yes,Somewhat easy,Maybe,,,,,31,M ,Germany
2016,True,Yes,No,Yes,No,Yes,Somewhat easy,Yes,,,,,32,M,United States of America
2016,True,No,No,Yes,No,I don't know,Very easy,Maybe,,,,,33,M,Australia
2016,True,Yes,I am not sure,No,I don't know,No,Somewhat difficult,No,,,,,43,M,United States of America
2016,True,Yes,I am not sure,Yes,Yes,Yes,Very easy,Yes,,,,,49,M,Australia
2016,True,No,,No,No,I don't know,Neither easy nor difficult,Yes,,,,,35,M,Bulgaria
2016,True,Yes,Yes,No,Yes,Yes,Very difficult,No,,,,,53,M,Canada
2016,True,I don't know,I am not sure,I don't know,I don't know,No,I don't know,Maybe,,,,,45,M,United States of America
2016,True,Yes,No,No,Yes,I don't know,Very difficult,No,,,,,40,M,United States of America
2016,False,Not eligible for coverage / N/A,I am not sure,Yes,Yes,Yes,I don't know,Maybe,,,,,52,M,United States of America
2016,True,Yes,Yes,No,No,Yes,I don't know,Maybe,,,,,41,M,New Zealand
2016,True,Not eligible for coverage / N/A,,Yes,I don't know,I don't know,Somewhat easy,Maybe,,,,,31,M,Switzerland
2016,True,No,,No,No,I don't know,Somewhat easy,Maybe,,,,,44,M,Australia
2016,True,Yes,No,No,I don't know,I don't know,Very difficult,Maybe,,,,,37,M,United States of America
2016,False,No,,No,No,I don't know,Somewhat difficult,No,,,,,22,M,Brazil
2016,True,Yes,Yes,Yes,I don't know,I don't know,Somewhat easy,Maybe,,,,,31,F,United States of America
2016,True,No,,No,No,I don't know,I don't know,No,,,,,36,F,Bulgaria
2016,False,I don't know,No,No,I don't know,I don't know,Somewhat easy,Maybe,,,,,25,F,United States of America
2016,True,Not eligible for coverage / N/A,,I don't know,I don't know,I don't know,Very easy,Yes,,,,,22,F,United States of America
2016,True,Yes,Yes,No,Yes,I don't know,Very difficult,No,,,,,36,F,United States of America
2016,True,Yes,I am not sure,No,No,I don't know,Very difficult,No,,,,,26,F,United States of America
2016,False,Yes,I am not sure,I don't know,Yes,I don't know,Somewhat easy,Yes,,,,,43,M,United States of America
2016,True,Not eligible for coverage / N/A,,No,No,I don't know,Neither easy nor difficult,Yes,,,,,39,M,Australia
2016,False,Yes,I am not sure,Yes,I don't know,I don't know,Neither easy nor difficult,Maybe,,,,,46,M,United Kingdom
2016,True,Not eligible for coverage / N/A,No,No,No,No,Somewhat difficult,Maybe,,,,,32,M,United Kingdom
2016,True,I don't know,I am not sure,No,No,I don't know,Neither easy nor difficult,Maybe,,,,,44,M,Sweden
2016,False,Yes,I am not sure,I don't know,Yes,Yes,Neither easy nor difficult,No,,,,,36,M,United States of America
2016,False,I don't know,I am not sure,Yes,Yes,I don't know,Very easy,Yes,,,,,31,F,United Kingdom
2016,True,Yes,I am not sure,No,Yes,Yes,Very difficult,No,,,,,36,M,United States of America
2016,True,No,,No,No,Yes,Somewhat difficult,No,,,,,23,M,Canada
2016,True,Yes,I am not sure,No,No,Yes,Somewhat easy,No,,,,,23,M,Canada
2016,True,No,,No,No,I don't know,Very easy,Yes,,,,,49,F,United States of America
2016,True,No,I am not sure,No,No,I don't know,Somewhat difficult,No,,,,,25,M,Bosnia and Herzegovina
2016,False,No,No,No,No,I don't know,Very difficult,Maybe,,,,,39,M,United Kingdom
2016,True,No,,Yes,Yes,Yes,Somewhat easy,No,,,,,37,M,Germany
2016,True,I don't know,No,No,I don't know,I don't know,Somewhat easy,Yes,,,,,26,M,United States of America
2016,True,I don't know,Yes,No,No,I don't know,Neither easy nor difficult,No,,,,,41,M,United States of America
2016,True,No,,No,No,I don't know,Very easy,Yes,,,,,28,M,Netherlands
2016,True,Not eligible for coverage / N/A,,No,No,Yes,Neither easy nor difficult,Maybe,,,,,33,M,Sweden
2016,False,No,No,Yes,No,Yes,Somewhat difficult,Yes,,,,,74, F,United States of America
2016,False,I don't know,I am not sure,Yes,Yes,I don't know,Very easy,Yes,,,,,28,M,Netherlands
2016,True,No,Yes,No,No,No,Neither easy nor difficult,No,,,,,47,M,United States of America
2016,False,I don't know,I am not sure,No,No,I don't know,Somewhat difficult,Maybe,,,,,25,M,Bosnia and Herzegovina
2016,False,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,,,,,51,M,United States of America
2016,True,Yes,Yes,No,I don't know,I don't know,Somewhat difficult,No,,,,,26,M,United States of America
2016,True,Yes,Yes,No,No,I don't know,Neither easy nor difficult,No,,,,,24,M,United States of America
2016,True,Yes,Yes,No,No,I don't know,I don't know,No,,,,,32,F ,United States of America
2016,True,Yes,No,No,No,Yes,Very difficult,No,,,,,57,M,United States of America
